char,mean_log_rt,acc_rate,strokes,log_freq,sem_component,sem_log_freq,phon_component,phon_log_freq
躲,6.412959078495765,0.896551724137931,13,1.721607017711055,身,3.118792009165308,朵,1.7731718565084016
躺,6.400705751673849,1,15,1.9526621835832167,身,3.118792009165308,尚,3.035822906878628
车,6.348761092464937,1,4,2.6326058784885253,车,3.5439445506685225,NA,NA
轧,6.544964471854957,0.9310344827586207,5,0.15757764052072906,车,3.5439445506685225,NA,NA
轨,6.513012820724447,0.9655172413793104,6,0.3817466506504529,车,3.5439445506685225,九,2.179856724259934
轩,6.475188857979567,1,7,0.19816203904607554,车,3.5439445506685225,干,2.717150452747548
转,6.494951971935103,0.9310344827586207,8,2.201716854923603,车,3.5439445506685225,专,3.064919032550769
轮,6.490166874483251,1,8,1.7601796328576602,车,3.5439445506685225,仑,2.7769216885926973
软,6.43218330403,1,8,1.4199590510968347,车,3.5439445506685225,欠,2.4536014566818847
轰,6.506346827366299,1,8,0.7586697094936614,车,3.5439445506685225,NA,NA
轴,6.546656372152161,0.9310344827586207,9,0.5113618946581846,车,3.5439445506685225,由,2.9692559581522486
轻,6.412529313652616,1,9,1.5367767973949595,车,3.5439445506685225,NA,NA
载,6.457285321828957,1,10,1.2673899945559384,车,3.5439445506685225,NA,NA
轿,6.6393284509589385,0.9310344827586207,10,0.021974455110060194,车,3.5439445506685225,乔,2.223486336017073
较,6.546553302116196,0.9655172413793104,10,1.6526688229437567,车,3.5439445506685225,交,2.8309085303156833
辄,6.623929909101176,0.896551724137931,11,0.031044716583705063,车,3.5439445506685225,NA,NA
辅,6.473258266296817,1,11,0.9741016136251149,车,3.5439445506685225,甫,2.2502572333727926
辆,6.451824036854479,1,11,1.9741984087743933,车,3.5439445506685225,两,2.263270728923451
辈,6.46788710626765,1,12,0.7156440669379559,车,3.5439445506685225,非,3.1365867077480623
辉,6.5249042148845415,1,12,0.14391993838583653,车,3.5439445506685225,军,2.3446348998739928
辍,6.652402909851824,0.896551724137931,12,0.0792174357465669,车,3.5439445506685225,叕,0.9463048549934749
辐,6.506103075418933,1,13,0.018908444316327377,车,3.5439445506685225,畐,3.159940574057898
辑,6.5532803853693435,0.9655172413793104,13,0.48583495268322063,车,3.5439445506685225,咠,1.8208579894397
输,6.413799323958679,1,13,1.9514759463154576,车,3.5439445506685225,俞,2.638745564808112
辖,6.651534166481278,0.9310344827586207,14,0.14851011061099875,车,3.5439445506685225,害,1.902110635262021
辗,6.664050554354518,0.8275862068965517,14,0.0950297966484517,车,3.5439445506685225,展,1.04700992537778
辘,6.713615699307601,0.896551724137931,15,0.012710712741786966,车,3.5439445506685225,鹿,0.7203164482130145
辙,6.510013063446746,0.9655172413793104,16,0.07653121925381198,车,3.5439445506685225,NA,NA
辛,6.39267521856106,0.9655172413793104,7,0.4730195783660997,辛,2.5196789172767042,NA,NA
辞,6.4297377008837175,1,13,0.9388798201197006,辛,2.5196789172767042,NA,NA
辟,6.511860079731753,0.9655172413793104,13,0.24637546400350846,辛,2.5196789172767042,NA,NA
辣,6.506874652522717,1,14,1.6691838749530523,辛,2.5196789172767042,束,2.9559418079976054
辨,6.6073959111025236,0.9655172413793104,16,0.5123508110698745,辛,2.5196789172767042,NA,NA
辩,6.612176478221623,0.9655172413793104,16,0.6071010093893722,辛,2.5196789172767042,辡,1.6801006226172497
辫,6.648453154868494,1,17,0.15980773296943054,辛,2.5196789172767042,辡,1.6801006226172497
辰,6.382165990070386,1,7,0.10527168310679376,辰,1.895204238864305,NA,NA
辱,6.5669846688609885,1,10,0.17078959044639155,辰,1.895204238864305,NA,NA
边,6.444332128478659,0.8620689655172413,5,2.4095772616659406,辶,4.453089654387703,NA,NA
辽,6.492796324310871,0.9310344827586207,5,0.3870515144724931,辶,4.453089654387703,了,1.9011688769470183
达,6.416494874478843,0.9655172413793104,6,2.3757469904975195,辶,4.453089654387703,大,2.722745607396625
迁,6.411602938293689,0.9655172413793104,6,0.7702995911963614,辶,4.453089654387703,千,3.700311992048762
迄,6.593167224722487,0.896551724137931,6,0.009535876619218136,辶,4.453089654387703,乞,3.186419828425819
迅,6.489008373689561,0.9655172413793104,6,0.10274233614457018,辶,4.453089654387703,卂,2.0327581317049597
过,6.3870745832314055,0.9655172413793104,6,3.4578627086654077,辶,4.453089654387703,NA,NA
迈,6.505033821927514,1,6,0.8708134239155975,辶,4.453089654387703,NA,NA
迎,6.398977949850827,1,7,1.6953424347705788,辶,4.453089654387703,卬,2.4875851718112743
运,6.445775820486832,0.9655172413793104,7,1.7066853583556671,辶,4.453089654387703,云,2.9581106714720335
近,6.4389586664208265,0.9655172413793104,7,2.024287357557103,辶,4.453089654387703,斤,3.4416447137160997
返,6.4408967315208425,0.9655172413793104,7,1.2985932949932155,辶,4.453089654387703,反,3.2267640555375565
还,6.531646235858983,0.9655172413793104,7,3.6292712043076714,辶,4.453089654387703,NA,NA
这,6.35733263806082,1,7,3.70657095916036,辶,4.453089654387703,NA,NA
进,6.42098343798072,0.9310344827586207,7,2.324114674075891,辶,4.453089654387703,井,3.0474229307176137
远,6.352575356641986,0.9310344827586207,7,2.1893628420560174,辶,4.453089654387703,元,3.5389871471781786
违,6.427689620720432,0.9310344827586207,7,0.7017924132709169,辶,4.453089654387703,韦,2.7663082022568086
连,6.3315428636421425,1,7,2.437448512190972,辶,4.453089654387703,NA,NA
迟,6.33434952541148,1,7,1.4166421712986255,辶,4.453089654387703,尺,1.9486183267695807
迦,6.62310900937422,0.896551724137931,8,0.13928073271852426,辶,4.453089654387703,加,2.8268503302130354
迪,6.42734332538247,0.9310344827586207,8,0.9573773901125221,辶,4.453089654387703,由,2.9692559581522486
迫,6.458825386468692,1,8,0.8064513232472621,辶,4.453089654387703,白,2.948556630886194
迭,6.665283649052255,0.9310344827586207,8,0.3722858733452767,辶,4.453089654387703,失,1.703896388813595
述,6.513128938688105,1,8,0.29470865794079104,辶,4.453089654387703,术,2.43320656557617
迷,6.403316669228251,1,9,1.114240575260503,辶,4.453089654387703,米,2.4705774725913545
迹,6.408293708588899,1,9,0.342600310415772,辶,4.453089654387703,亦,2.036323424649936
追,6.402237722224719,1,9,1.9570558092306245,辶,4.453089654387703,追,2.3155452842150988
退,6.390700010373288,1,9,1.6089195015135787,辶,4.453089654387703,NA,NA
送,6.487718338458064,0.9655172413793104,9,2.6643848008528526,辶,4.453089654387703,NA,NA
适,6.404644940904187,0.896551724137931,9,0.8299338468023902,辶,4.453089654387703,舌,3.5035711250619572
逃,6.3876382420765285,1,9,1.5590215816291202,辶,4.453089654387703,兆,2.8260508186119604
逆,6.368378285949634,0.9655172413793104,9,0.731459827463858,辶,4.453089654387703,屰,1.6720063692494251
选,6.471400883999784,0.9655172413793104,9,2.158033630819354,辶,4.453089654387703,先,3.019579844537634
逊,6.6613809050011445,0.9655172413793104,9,0.680154141734373,辶,4.453089654387703,孙,1.3712267664971773
透,6.471193929764162,0.9310344827586207,10,1.644643378483376,辶,4.453089654387703,秀,2.2152424744927908
逐,6.442253078473559,1,10,0.6094770164736192,辶,4.453089654387703,NA,NA
递,6.466748848580875,1,10,0.8158963796532359,辶,4.453089654387703,弟,2.2567533345432698
途,6.456818615261018,0.8620689655172413,10,0.5990748382649611,辶,4.453089654387703,余,2.7190630853597315
逗,6.494434754278048,1,10,1.3666265142390346,辶,4.453089654387703,豆,1.8348211127797966
通,6.4565005304210645,0.8620689655172413,10,1.8909661995239613,辶,4.453089654387703,甬,3.0957185174059902
逛,6.574273041889501,0.9310344827586207,10,1.8055409554848154,辶,4.453089654387703,狂,1.9990443701063632
逝,6.524739240066951,1,10,0.695997969772419,辶,4.453089654387703,折,2.028420768797938
逞,6.5803704205810005,0.8620689655172413,10,0.2042285427069596,辶,4.453089654387703,呈,2.4070108367781096
速,6.460173603506286,1,10,1.6124691440328973,辶,4.453089654387703,束,2.9559418079976054
造,6.555308227275838,0.9310344827586207,10,1.3225252611361404,辶,4.453089654387703,告,2.7909103934472226
逢,6.416563408597052,1,10,1.1995686976731155,辶,4.453089654387703,夆,2.319899977540395
逮,6.535693920539066,1,11,1.0038136836002531,辶,4.453089654387703,隶,1.3189393915606702
逸,6.503285064635242,0.9655172413793104,11,0.1274287778515989,辶,4.453089654387703,NA,NA
逻,6.572677801107543,0.9655172413793104,11,0.018908444316327377,辶,4.453089654387703,罗,1.9976453983186158
逼,6.423935765354314,0.9655172413793104,12,2.1984880090422694,辶,4.453089654387703,畐,3.159940574057898
逾,6.52748446378532,0.9655172413793104,12,0.5671322787268096,辶,4.453089654387703,俞,2.638745564808112
遁,6.541547301279183,0.896551724137931,12,0.08983448870862953,辶,4.453089654387703,盾,1.4276143011762499
遂,6.603207603495989,1,12,0.9941323071755063,辶,4.453089654387703,NA,NA
遇,6.462434934673088,0.9310344827586207,12,1.8238881114664744,辶,4.453089654387703,禺,2.774909696874687
遍,6.393246069415388,0.9655172413793104,12,2.0429088816717087,辶,4.453089654387703,扁,2.6820380696451114
遏,6.640319184211051,0.7586206896551724,12,0.034026523775110236,辶,4.453089654387703,曷,2.87042269308405
遐,6.659886382059068,0.9310344827586207,12,0.018908444316327377,辶,4.453089654387703,叚,2.691360907425204
道,6.433917720524749,0.9655172413793104,12,2.005085661157974,辶,4.453089654387703,NA,NA
遗,6.494873008161475,0.9655172413793104,12,0.33967002424445536,辶,4.453089654387703,贵,2.2158299531843784
遛,6.621496516436754,0.7241379310344828,13,0.3653943768547784,辶,4.453089654387703,留,1.7817998785835099
遣,6.576229568646562,0.9655172413793104,13,0.12502558681994894,辶,4.453089654387703,NA,NA
遥,6.463930630352097,1,13,0.919553985733423,辶,4.453089654387703,䍃,2.1898887722010008
遭,6.455041329140957,0.9310344827586207,14,1.8769201134196074,辶,4.453089654387703,曹,2.398698492704321
遮,6.498698525064281,0.9310344827586207,14,0.8323108803728033,辶,4.453089654387703,庶,3.101781843600043
遵,6.647721933793541,0.8620689655172413,15,0.0792174357465669,辶,4.453089654387703,尊,1.554123156634764
避,6.403455094679875,1,16,0.774108025508218,辶,4.453089654387703,辟,2.4225735904342263
邀,6.458401508254056,1,16,1.043146059532383,辶,4.453089654387703,敫,2.4765096271358344
邑,6.477326043284881,0.9655172413793104,7,0.048674814992229434,邑,0.327542831932522,NA,NA
邓,6.3945035080809856,1,4,0.3169971706892119,阝,4.109007176891624,NA,NA
邢,6.66825076405636,0.7931034482758621,7,0.0683714180326432,阝,4.109007176891624,NA,NA
那,6.470182289347095,1,7,3.462198011666596,阝,4.109007176891624,那,3.648094131628209
邦,6.500538213287221,0.9655172413793104,7,0.8567168097007609,阝,4.109007176891624,丰,1.5679692556241684
邪,6.4544435029829454,1,7,0.45420437503551514,阝,4.109007176891624,牙,2.7606848657949086
邬,6.726563032168747,0.6551724137931034,6,0.015820634262069203,阝,4.109007176891624,乌,1.824471439049829
邮,6.639009084954979,0.6896551724137931,7,0.5133374807703558,阝,4.109007176891624,由,2.9692559581522486
邱,6.532139606118088,0.896551724137931,8,0.14160653011825053,阝,4.109007176891624,丘,0.8046708961772037
邵,6.743372316236886,0.8620689655172413,8,0.0683714180326432,阝,4.109007176891624,召,3.30317630845622
邸,6.605632246568932,0.7241379310344828,8,0.009535876619218136,阝,4.109007176891624,氐,2.8361224321599923
邹,6.731740501016614,0.6896551724137931,7,0.05720951250779035,阝,4.109007176891624,NA,NA
