item,frequency,strokes,log10_frequency,mean_rt_ms,median_rt_ms,trials
介,4.9666,4,0.6960591841973545,607.1184482755549,584.00500000082,29
仍,57.1609,4,1.7570990581517634,631.3231034475068,581.599999997765,29
从,950.6746,4,2.9780318906416317,588.0641379309346,559.344999999972,29
仓,1.7791,4,0.2502003596789908,591.4717241387613,584.875000000466,29
仔,8.2209,5,0.9149193654278307,615.8830357140312,585.7849999974715,28
仕,0.2372,5,-0.624885315307775,786.8618518522901,717.434999998659,27
他,4549.5701,5,3.657970361048648,700.0401851850663,630.594999998721,27
仗,13.2987,5,1.1238091890557576,599.9426785712786,583.615000001431,28
付,41.9051,5,1.6222668813689567,603.0637931033251,577.670000006037,29
仙,30.7042,5,1.4871977862936074,645.8029310340721,635.345000000671,29
仞,0.0222,5,-1.6536470255493614,865.7179545450639,801.0149999973364,22
仟,0.0741,5,-1.1301817920206718,774.3745454548548,706.7450000031386,22
代,58.6064,5,1.7679450449074166,669.0557142859252,619.1650000001534,28
令,135.0778,5,2.130583978705743,560.867678571527,537.272500000749,28
以,374.255,5,2.5731676111738184,590.4546551728594,591.55499999912,29
仨,0.934,5,-0.029653123769906618,719.1880952376994,681.915000000969,21
仪,2.4907,5,0.3963214207557977,634.6298214283714,586.1975000006495,28
们,309.0734,5,2.490061629682139,743.9621739131629,725.949999999953,23
仰,0.6597,6,-0.1806535159195472,682.7889655176701,643,29
仲,5.5819,6,0.7467820518163155,685.0368965516222,650.865000000224,29
件,475.1742,6,2.676852852213426,711.9544444442272,618.72750000027,18
价,48.384,6,1.6847017694850936,738.264565217357,650.884999999776,23
任,46.1379,6,1.664057823406417,603.4563793101959,578.784999999683,29
份,247.4426,6,2.3934744703628907,691.7160416669817,631.5899999990361,24
仿,0.9859,6,-0.006167133386013857,679.5677777775115,637.239999996033,27
企,35.6783,6,1.552404152929191,651.8882758620454,612.800000000745,29
伊,21.9199,6,1.3408385685373656,615.9555172413479,618.254999998026,29
伍,0.6523,6,-0.18555262147751236,588.1896428569952,600.3250000012044,28
伏,4.0474,6,0.6071761273488958,612.5463793105044,598.43000000203,29
伐,16.4566,6,1.216340113150622,728.595689655001,695.390000000596,29
休,15.3818,6,1.1870071601940249,602.2142592593093,590.47500000085,27
众,13.8399,6,1.1411329521434928,584.4369642854114,590.0324999995065,28
优,9.7257,6,0.987920869143942,687.0656521734322,684.714999999385,23
伙,11.0897,6,1.044919797717524,645.5714285714306,634.0000000032595,28
会,4673.7583,6,3.6696662494146963,589.6441379313147,563.730000001844,29
伞,2.6093,6,0.4165240142686528,668.1071153847935,584.5800000006859,26
伟,1.1268,6,0.05184683831373575,605.4833928574961,555.0274999993856,28
传,96.7161,6,1.9854987756253737,574.2513793099557,578.334999998333,29
伤,248.8881,6,2.396004132334254,646.7182758623464,588.265000005718,29
伦,4.0771,6,0.6103513636266928,650.6442857147206,632.9125000000205,28
伪,8.9696,6,0.9527730760801921,676.2031034482092,634.01500000013,29
伯,6.3825,7,0.8049908234762879,645.3906896541622,624.394999998622,29
估,5.9526,7,0.7747067000170089,662.0017857142092,598.704999997688,28
伴,39.5701,7,1.5973671477993436,598.9343103438814,573.434999998426,29
伶,0.556,7,-0.25492520841794253,715.3829166662676,626.6875000001745,24
伸,12.0608,7,1.081376115769511,630.6079310345028,589.289999996312,29
伺,0.0667,7,-1.175874166083451,808.8455769231626,702.6249999980789,26
似,60.4818,7,1.7816247077318201,656.4528571425834,599.2624999999534,28
伽,2.1053,7,0.3233139904620662,761.1916666662797,686.8124999979045,24
但,1181.1935,7,3.072321048416729,648.6576785712984,629.0874999978109,28
位,351.9125,7,2.5464346933330853,646.3980000000191,581.044999998994,25
低,116.4492,7,2.0661365093002493,721.5526923080815,659.970000000554,26
住,564.6331,7,2.7517663338285976,691.7748275870614,625.879999999597,29
佐,2.5204,7,0.4014694709430892,832.6137931038711,762.455000003567,29
佑,0.7191,7,-0.14321071124668375,728.5661111113773,666.145000002813,27
体,26.3677,7,1.4210722488350682,622.5414814813511,586.639999999665,27
何,56.679,7,1.7534221792904359,837.6209090915775,737.7150000004915,22
佗,0.0297,7,-1.5272435506827877,745.703947368219,690.860000000568,19
佘,0.089,7,-1.0506099933550872,838.7002631574074,732.554999995045,19
余,10.1112,7,1.0048027008384537,638.2939285719206,599.819999999425,28
佛,27.487,7,1.4391273424428461,635.4192857143213,610.3199999995995,28
作,80.2817,7,1.904616560287823,753.5076923077102,688.6599999980535,26
佝,0.0445,7,-1.3516399890190685,806.9840909092455,686.2000000019325,22
你,21883.4989,7,4.340116761513195,610.7677586210393,598.789999996545,29
佣,0.1705,7,-0.7682756166714835,632.1287037036295,599.675000004936,27
佩,1.6383,8,0.21439343125520585,674.7058928573265,650.1299999998885,28
佬,9.9481,8,0.9977401422221354,667.6914814815856,666.335000001593,27
佯,0.1408,8,-0.8513973451939065,787.1087500002549,770.9350000005215,28
佰,0.0519,8,-1.2848326421515421,872.9580952386605,764.510000000009,21
佳,100,8,2,721.4097826084699,664.205000001006,23
使,178.0578,8,2.250561003131089,636.9651785716208,600.820000000298,28
侃,0.3706,8,-0.4310945850171213,835.1167999995223,737.070000003092,25
侄,0.0815,8,-1.0888423912600234,752.1666666670244,678.010000001406,27
侈,0.0148,8,-1.8297382846050425,769.5733333324758,714.659999997821,21
例,5.7895,8,0.7626410582667364,700.464583333395,689.2250000004425,24
侍,0.3781,8,-0.4223933226374644,685.7421153845464,648.92500000144355,26
供,18.9474,8,1.2775496236379915,626.5785714285219,613.3549999994575,28
依,28.9325,8,1.4613859617950706,649.682586206809,631.044999998063,29
侠,8.1838,8,0.9129550073172851,623.9061111116705,602.094999998342,27
侣,0.2446,8,-0.6115435472997334,662.8605357141013,620.507499999774,28
侦,0.8525,8,-0.06930561233546464,733.7886538460143,679.4149999986405,26
侧,19.9629,8,1.30022363126563,604.2442592592862,581.044999998994,27
侨,0.8451,8,-0.07309189829456422,765.5547999997068,673.350000004517,25
侬,1.2973,8,0.11304041808782034,833.6522916661567,765.647499996703,24
侯,3.6471,9,0.5619476714170958,706.7676923086248,618.7725000006615,26
侵,0.5634,9,-0.24918315735024543,640.2062500000362,655.7799999991255,28
便,145.7376,9,2.163571613306389,692.4274074073679,633.995000000112,27
促,25.1668,9,1.400827997801348,639.5040740737675,590.729999999981,27
俄,27.954,9,1.4464439608318647,715.3299999996914,669.4349999999395,24
俊,0.897,9,-0.047207556955907906,717.2699999997848,679.1899999987941,26
俏,1.1416,9,0.05751396010659052,673.0424999998273,610.9799999995159,28
俑,0.2372,9,-0.624885315307775,767.0522413791272,690,29
俗,7.954,9,0.9005855866499615,641.9130357153377,640.18750000093155,28
俚,0.0519,9,-1.2848326421515421,782.6767391314316,661.800000000745,23
保,19.2735,9,1.284960588171913,620.1121153846279,585.4799999996319,26
俞,0.1557,9,-0.8077113874318796,818.7633333331879,695.4100000006144,24
信,747.0423,9,2.873345193698225,607.4155555558556,577.725000002887,27
俩,146.338,9,2.165357115239541,701.6260344828559,649.099999997765,29
俭,0.0445,9,-1.3516399890190685,731.4868965518825,643.655000000726,29
修,42.4166,10,1.6275358537039502,684.5957142860777,593.1174999992365,28
俯,0.1779,10,-0.7498240519160749,672.7202083339747,638.58250000159,24
俱,3.3877,10,0.5299049441281836,615.9284482755968,604.460000000661,29
俺,65.2706,10,1.8147176049664142,662.0920370369505,625.460000002757,27
俾,2.0089,10,0.30295831876462626,756.0747500000566,760.0275000004619,20
倌,0.0148,10,-1.8297382846050425,805.5673684215395,776.10000000149,19
倍,47.7094,10,1.678603954845917,657.7905172413788,623.594999997178,29
倏,0.0222,11,-1.6536470255493614,851.9683333335487,771.4299999999055,24
倒,204.0326,10,2.3096995638424604,685.5014285714153,643.744999999646,28
倔,0.4374,10,-0.35912122129838175,634.6768965519461,612.099999997765,29
倘,0.089,10,-1.0506099933550872,648.15089285709,612.0899999991525,28
候,1.2009,10,0.07950684482476758,719.5741379314045,660.445000000414,29
倚,0.2595,10,-0.5858626378155234,755.7433333330212,672.7150000002,27
借,64.0771,10,1.8067028482307184,632.6508928572146,597.825000000739,28
倦,0.6227,10,-0.20572113427859998,654.6034482759726,634.050000000745,29
倩,0.2298,10,-0.6386499756477336,750.990892856484,753.6824999989475,28
倭,0.0519,10,-1.2848326421515421,815.1594230770647,738.239999999292,26
债,14.6405,10,1.1655559089309058,685.2207142852959,643.7499999991851,28
值,52.6242,10,1.7211855066921544,634.9882758622118,592.949999998324,29
倾,8.3469,10,0.9215252104692139,643.6194444448877,627.885000001639,27
假,115.152,11,2.061271485343418,624.605555555669,593.774999997346,27
偌,0.4893,11,-0.31042478424006176,792.7207500001183,651.752499998198,20
偎,0.0741,11,-1.1301817920206718,857.0671739130743,823.660000001779,23
偏,21.9125,11,1.3406919291018513,679.5001785713374,643.5750000000695,28
偕,0.3632,11,-0.43985416015095247,808.5128260866113,757.219999999274,23
做,2024.7072,11,3.3063622272452613,636.5175000002288,612.4974999994735,26
停,182.7057,11,2.2617520965585136,636.086481482183,607.370000001509,27
健,5.8265,11,0.7654077507900111,642.4846428574134,621.712500000256,28
偶,15.1446,11,1.1802578072108445,611.6429310348959,608.210000005784,29
偷,86.0415,11,1.934707973031608,713.8903846154958,697.402500002732,26
偿,1.49,11,0.17318626841227402,634.5266071424904,593.6974999984955,28
傅,0.2669,12,-0.5736514262124923,665.0231034484137,667.120000000112,29
傍,1.9422,12,0.2882939497862167,721.4181034486164,669.04500000237,29
傧,0.0222,12,-1.6536470255493614,717.4493749990902,700.572499999078,8
储,1.9496,12,0.28994551617666786,766.580624999692,738.0400000005029,24
催,27.9837,13,1.4469051362940157,669.2242857142923,682.57999999891,21
傲,1.4529,13,0.16223572376620182,689.1898076920635,653.947499999078,26
傻,138.8213,13,2.142456107060887,705.5555555558043,628.920000002952,27
像,850.341,14,2.92959311950285,663.7448000005727,627.724999998696,25
僧,0.2891,14,-0.5389519083293421,682.1560714284694,679.5325000001465,28
僵,1.3417,15,0.12765541977520697,656.3928571427283,619.005000000354,28
僻,0.556,15,-0.25492520841794253,756.8214285717996,690.107500000624,28
儒,0.6894,16,-0.1615287209280712,658.985555554565,638.199999999255,27
儿,63.6546,2,1.803829793416715,552.9658928574016,543.050000000163,28
兀,0.2446,3,-0.6115435472997334,601.891428571766,566.5525000008056,28
允,0.4077,4,-0.38965928854784326,594.915740740694,554.060000000405,27
元,458.6731,4,2.661503270622213,617.1337931035382,572.700000000652,29
兄,9.6294,5,0.9835992274353202,674.3308695652372,645.305000001797,23
充,3.0689,5,0.48698273719175866,680.0262499997581,599.4024999999674,24
兆,1.4678,6,0.16666688336360985,636.1541071424955,582.297499998473,28
先,418.5915,6,2.621790405224416,601.8015517238808,591.005000001984,29
光,88.384,6,1.9463736525625184,572.1506896548996,557.17499999993,29
克,80.5486,7,1.906057996430488,650.4767857146591,641.3424999988636,28
免,23.017,7,1.3620487177147147,745.4355555559052,713.089999997057,27
兑,5.1223,7,0.7094650103934748,593.1667857144654,565.6800000012149,28
兔,5.2113,8,0.7169460750079298,602.3090740748986,580.220000003465,27
兕,0.0148,8,-1.8297382846050425,936.8233333341767,1076.32500000205,3
党,21.4603,10,1.3316357888057895,601.3253571428907,588.5499999998135,28
兜,2.7428,11,0.4381941407933372,720.671785714087,692.200000000186,28
入,77.1164,2,1.8871467473389194,583.4453448275183,548.154999996768,29
全,547.1016,6,2.7380679848746268,579.3541379303848,568.510000001173,29
八,119.3625,2,2.076867906348722,589.0212068963905,551.230000001378,29
公,11.3343,4,1.0543947035075505,604.8518965518714,558.219999998808,29
六,132.7947,4,2.123180742150323,597.532241380086,581.850000000559,29
兮,4.47,4,0.6503075231319364,685.3226086953083,624.799999997485,23
兰,11.2602,5,1.0515461043807801,602.0082758621206,532.60000000149,29
共,79.5997,6,1.9009114309463362,573.187413793268,555.055000004359,29
关,83.2617,6,1.920445273870985,631.8096296292734,594.935000000987,27
兴,6.0934,6,0.7848596882329218,586.6050000000904,539.1700000003445,28
兵,12.8169,7,1.1077829958773473,576.7158928568617,581.8575000010894,28
其,168.5619,8,2.2267594179184176,542.6512068966584,548.859999995446,29
具,53.0912,8,1.725022541643446,571.095357143083,561.0675000022165,28
典,1.9348,8,0.2866360787164176,576.7793103452082,548.715000000782,29
兹,5.4262,9,0.734495797036272,667.6789999997453,663.73499999824,25
养,78.7917,9,1.8964804708645346,631.0512068967047,554.474999996834,29
兼,10.3855,10,1.0164274100683923,603.825925925764,577.060000003316,27
兽,13.3951,11,1.1269459601455027,702.5317241379466,637.370000000345,29
冀,0.2446,16,-0.6115435472997334,847.8732000004525,768.81500000041,25
内,203.6471,4,2.308878229973379,540.29535714297,524.2974999978326,28
冈,1.0082,4,0.0035466931021317606,710.8298076924178,679.67750000034,26
冉,0.0519,5,-1.2848326421515421,653.6675862066935,599.880000001751,29
册,7.2424,5,0.8598825073624384,606.4644642846126,570.5500000003956,28
再,1598.5471,6,3.2037254369597523,578.4539285723961,558.4650000019465,28
冒,34.9592,9,1.5435614857598248,626.91089285759,607.947500000708,28
冗,0.0815,4,-1.0888423912600234,734.1577586208175,636.314999999711,29
写,523.8769,5,2.719229248946686,564.5956896550848,541.525000000372,29
军,11.742,6,1.0697420760416447,601.3851851847181,571.479999998584,27
农,3.7213,6,0.5706946829462056,572.397068965906,543.400000000372,29
冠,8.4211,9,0.9253688246026859,604.6935714285333,574.7674999979206,28
冢,0.0667,10,-1.175874166083451,829.0119047622803,762.035000000149,21
冤,3.3803,10,0.5289552454146033,857.8053846153076,743.2924999994575,26
冥,1.6976,10,0.22983536655726544,653.7241071420273,609.5400000008894,28
冬,37.9763,5,1.5795126495042249,564.0423214283354,526.7800000044515,28
冯,2.1572,5,0.3338904116161248,652.8603571432518,636.5975000007315,28
冰,48.3692,6,1.6845689044556724,667.3865999995778,624.794999996084,25
冲,78.5767,6,1.8952937857142138,625.1903448280806,615.975000000559,29
决,17.8799,6,1.252365085513051,619.7764285708764,605.612500000396,28
况,0.3188,7,-0.4964816872759253,713.6057407407486,664.174999997951,27
冶,0.3484,7,-0.45792185366437443,864.9324000004306,799.639999999199,25
冷,309.9852,7,2.491340959280179,627.3479310339865,610.215000000317,29
冻,57.361,7,1.7586167139759268,603.9487500003847,581.2150000013645,28
冽,0.0222,8,-1.6536470255493614,803.6761363628237,741.8024999980115,22
净,25.6264,8,1.4086876007239533,615.7136206896814,572.849999999628,29
凄,0.1483,10,-0.828858848971618,717.6032142857729,674.9349999983094,28
准,65.834,10,1.818450243139353,779.5913999995508,721.970000000496,25
凉,38.6657,10,1.5873258770094891,587.8875862058946,573.454999997746,29
凋,0.0445,10,-1.3516399890190685,735.1808928564911,654.7374999999305,28
凌,0.7116,10,-0.14776406058811256,664.155370370613,637.230000000214,27
减,19.0956,11,1.2809333088258765,772.3054000004345,726.925000002666,25
凑,12.5352,11,1.0981312675485997,730.4567241376665,637.824999999779,29
凛,0.0445,15,-1.3516399890190685,704.2980769225485,643.3374999997029,26
凝,0.8228,16,-0.0847057169773136,802.9006249998187,766.080000001588,24
几,830.6375,2,2.919411533895748,601.1084615383387,533.7950000030105,26
凡,35.3892,3,1.5488707451887294,566.7418965516504,563.339999993332,29
凤,41.5196,4,1.6182531608657011,630.3676785719481,576.910000001546,28
凭,51.3417,8,1.7104702447093239,648.4013793101847,612.5400000019,29
凯,3.3951,8,0.5308525706072698,744.2030769235324,682.8700000014505,26
凰,0.1557,11,-0.8077113874318796,675.3255357141514,654.5475000013535,28
凳,0.5115,14,-0.29115436195182104,663.0048148147326,658.824999998615,27
凶,12.5723,4,1.0994147355964246,572.6137931039541,547.699999999255,29
凸,1.238,5,0.09272064468409917,652.6837500000526,634.3425000002605,28
凹,0.9044,5,-0.0436394463266779,685.9218965523264,654.529999999795,29
出,692.5723,5,2.8404651175950195,531.9882758617622,522.26999999769,29
击,13.536,5,1.1314903456949483,561.7263793107328,552.475000000559,29
函,0.3558,8,-0.4487940562520938,654.1210344829916,601.679999999935,29
凿,0.4151,12,-0.38184726662148055,710.7178000000821,691.775000006426,25
刀,67.2572,2,1.8277387831412502,509.21428571502173,504.40000000171153,28
刁,0.5189,2,-0.28491632930507277,644.4839655171362,642.554999998538,29
刃,0.8154,3,-0.08862929288386205,636.3382142860295,592.7749999992085,28
分,720.2595,4,2.8574889952000992,580.3155357148914,554.295000000915,28
切,45.0852,4,1.65403400056542,618.2501923079567,606.5724999988455,26
刊,2.8391,5,0.4531806897020939,694.3396153841928,659.4849999989385,26
刑,1.4826,6,0.171023995785723,606.4894642855038,584.752499999944,28
划,15.063,6,1.1779114760940095,629.6639655173539,582.244999997783,29
列,16.7606,6,1.224289561551119,602.2220689658718,580.500000003725,29
刘,10.0371,6,1.001608251063402,585.2343103447597,576.014999999665,29
则,100.9711,6,2.004197087579194,584.3603703705509,544.91499999864,27
刚,809.3328,6,2.908127141492701,609.3057142852143,593.4850000001024,28
创,25.9229,6,1.413683584526766,626.1698214288085,586.962500002468,28
初,194.47,7,2.288852614199748,654.8510869568765,652.239999999525,23
删,5.6857,7,0.7547839408658945,680.625714285741,626.279999999329,28
判,21.1342,7,1.3249858129806877,583.4725925931276,559.535000000149,27
刨,0.4299,7,-0.36663255488299307,691.6801851846135,647.659999998752,27
利,37.0941,7,1.569304838423438,600.9470689651324,572.004999998026,29
别,928.4211,7,2.967745002000853,544.2385714279329,530.2049999986775,28
刮,34.4033,8,1.5366001025439844,636.3882758616588,601.829999999609,29
到,3228.8139,8,3.509043014192689,626.6332758621711,583.239999999758,29
制,16.0341,8,1.2050445878376923,577.1234482760617,575.430000000633,29
刷,9.4663,8,0.9761802637364587,599.2833928568143,551.3775000004096,28
券,1.8755,8,0.27311706848674155,870.1109090912635,746.499999999418,22
刹,0.6523,8,-0.18555262147751236,634.8669642856114,602.7225000016475,28
刺,49.2661,8,1.6925481840423566,574.2739285712554,563.1174999984795,28
刻,85.1446,8,1.930157109555596,643.3094827587223,595.444999998435,29
剁,1.149,8,0.06032002868828519,701.9949999997916,667.004999995697,29
剂,10.341,8,1.01456253812761,667.7251785713039,624.8475000013129,28
剃,2.3128,9,0.3641380786626015,842.7866666672228,766.605000004405,27
削,8.2728,9,0.9176525251195536,611.840192307069,591.3549999990505,26
剌,0.4225,9,-0.37417328671428884,649.3440909100162,604.737500000885,22
前,646.3158,9,2.81044477292552,623.412857142592,564.0524999999905,28
剐,0.1631,9,-0.7875460389597242,892.3452173912214,796.900000001304,23
剑,91.8087,9,1.9628838378784084,654.1217857144168,599.33749999961606,28
剔,0.3188,10,-0.4964816872759253,754.7920370367405,654.420000000857,27
剖,0.2298,10,-0.6386499756477336,711.8006896552699,658.009999999311,29
剜,0.0741,10,-1.1301817920206718,924.2376470586378,956.874999999767,17
剥,9.5182,10,0.9785548261176891,664.1177586211827,602.1949999996,29
剧,24.2995,10,1.385597337405925,650.3487499999032,621.3000000002214,28
剩,55.8414,12,1.7469562979505786,623.8844642857201,599.9625000003725,28
剪,64.003,11,1.8062003310606112,690.1288888891127,578.465000002179,27
副,47.146,11,1.6734448518640348,594.2408928572487,588.92249999824,28
割,13.7361,12,1.1378634438658846,659.2427586210281,595.914999998058,29
剿,0.0519,13,-1.2848326421515421,787.0679629632493,687.199999999255,27
劈,6.212,15,0.7932314470565209,843.3666666669285,710.984999998007,27
力,96.9162,2,1.9863963774899775,535.0301724142247,540.220000000671,29
劝,14.5219,4,1.1620234418139797,699.6489655175736,633.27500000014,29
办,193.0096,4,2.285578910683106,582.0548275860759,561.60000000149,29
功,5.9526,5,0.7747067000170089,637.0963793100502,624.410000000382,29
加,163.0022,5,2.212193466007715,593.0223214288229,574.757499999483,28
务,0.8747,5,-0.058140873474626445,648.1516071432955,606.0600000018895,28
劣,1.1045,6,0.043165720207453746,668.819807692057,631.589999997144,26
动,120.7635,6,2.0819356913720894,641.6683928570606,589.5449999993435,28
助,43.9511,7,1.6429697489877622,648.8215517238513,618.674999997951,29
努,0.8451,7,-0.07309189829456422,613.2751724140495,586.674999998417,29
劫,7.6279,7,0.8824049909113483,759.9468000001334,726.504999998724,25
励,0.1334,7,-0.8748441704194698,628.0477777783449,627.280000000261,27
劲,21.7198,7,1.336855821870019,585.5891379308841,580.289999997942,29
劳,7.2572,7,0.860769091897789,636.0717241375964,623.89999999851,29
势,7.1238,8,0.8527117181865391,695.7075862071662,639.569999999367,29
勃,2.4685,9,0.39243313155554993,722.351923076732,661.9600000000651,26
勇,25.9007,9,1.4133115016113373,628.92269230777,598.664999999455,26
勉,0.0667,9,-1.175874166083451,699.4757142857713,658.240000000573,28
勋,0.2595,9,-0.5858626378155234,830.713478261113,687.265000000363,23
勒,10.8228,11,1.0343396329734185,663.5280434786995,597.789999999804,23
勘,0.252,11,-0.5985994592184558,896.5233333335316,859.602500000212,24
募,0.2001,13,-0.6987529113637886,862.454199999572,711.130000003148,25
勤,7.5315,13,0.8768814804300282,694.2635714287513,681.5275000010736,28
勺,3.5582,3,0.551230355342972,544.6880357144619,535.315000001108,28
勾,6.2046,4,0.7927137885112536,553.1789285719278,533.1175000010114,28
勿,15.3225,4,1.1853296300241476,630.7296551721383,545.410000000629,29
匀,0.1334,4,-0.8748441704194698,577.8348275859707,582.050000000861,29
包,168.3543,5,2.2262242133431935,578.7162068972751,535.600000002887,29
匆,0.0371,5,-1.4306260903849541,640.0174137931979,566.329999997746,29
化,15.4114,4,1.1878420926222057,640.2516071430773,587.822500000475,28
北,47.828,5,1.679682220572482,595.7182142855432,586.4000000007215,28
匙,2.1349,11,0.32937753722272645,702.3498148151731,655.60000000149,27
匝,0.1631,5,-0.7875460389597242,664.6389999999955,605.739999999758,25
匠,0.8895,6,-0.050854047580056176,670.9616071429884,555.514999998268,28
匡,0.3855,6,-0.4139756176130242,710.5403846152519,657.390000000305,26
匪,1.1119,10,0.04606573023068766,602.361071428967,541.8175000022165,28
匮,0.0297,11,-1.5272435506827877,733.7935185201518,637.839999999385,27
匹,14.129,4,1.1501114251287818,615.9166071428107,550.2975000012665,28
区,61.5789,4,1.7894319267205259,658.3570689654796,580.5,29
医,4.9815,7,0.6973601346540664,620.3408620690801,569.329999998678,29
匿,0.1779,11,-0.7498240519160749,719.3716666665332,648.814999999479,27
十,251.3195,2,2.4002261870161403,601.683793103503,557.244999999879,29
千,139.1549,3,2.143498503558987,578.8501724135829,530.014999998733,29
卅,0.1334,4,-0.8748441704194698,868.882500000866,871.6775000010964,8
升,53.7064,4,1.7300260421067617,579.5691071434786,564.412500001024,28
午,1.275,4,0.10551018476997394,562.1992592593132,546.654999998398,27
半,239.2439,5,2.3788408733867596,597.3599999999525,551.859999999637,28
华,16.679,6,1.2221700086817653,586.7417857138281,568.2399999996414,28
协,0.6968,6,-0.15689185800039324,726.1942307692955,662.6775000013874,26
卑,0.9044,8,-0.0436394463266779,644.043571428613,595.7124999983935,28
卒,1.0675,8,0.028367883697061426,626.4622413787305,626.694999999832,29
卓,0.7413,8,-0.1300059998782582,636.4525999997661,611.329999999609,25
单,56.4418,8,1.751600855500491,588.9543103454055,557.774999999441,29
卖,155.6857,8,2.192248723702989,644.2156896554795,614.439999997616,29
南,61.0378,9,1.7855988718492046,581.9526785709063,575.5425000005635,28
博,2319.8962,12,3.365468553522056,731.4753448274414,659.800000000745,29
卜,2.8169,2,0.44977142979761064,640.2201724137472,598.845000000001,29
卞,0.0297,4,-1.5272435506827877,802.3640384623117,727.285000000498,26
占,33.788,5,1.5287624855106072,554.587068965593,541.330000000016,29
卡,69.4885,5,1.8419129369672058,603.0237500008183,581.8474999999165,28
卢,4.8406,5,0.6848991964665259,562.5587931035284,558.449999996927,29
卤,0.2669,7,-0.5736514262124923,658.042777777893,599.39999999851,27
卦,0.3262,8,-0.486516043295743,695.454642857171,617.157499997178,28
卧,1.0304,8,0.013005850015736873,613.2349999992997,589.81000000122,29
卫,13.1208,3,1.1179603156031632,566.559285714559,529.9499999997299,28
卯,0.2224,5,-0.6528652170899801,695.8818000004579,608.91000000271,25
印,19.2661,6,1.2847938101459044,604.262407407673,564.745000000577,27
危,0.5856,6,-0.23239893194966454,600.1150000000441,534.344999999972,29
即,134.4626,7,2.12860150461866,676.4758928573646,591.425000001502,28
却,666.1453,7,2.8235689680677334,683.4790740734617,638.825000001583,27
卵,3.7806,7,0.5775607299987704,647.538333332708,624.574999994133,27
卷,30.6004,8,1.4857271034965265,615.7715517238859,568.590000002645,29
卸,5.4114,8,0.7333096373094372,714.1721428572887,639.537499998929,28
卿,0.1705,10,-0.7682756166714835,786.7072222221223,698.295000002254,27
厂,9.4589,2,0.975840634107195,553.4720370366057,549.050000001676,27
厄,6.7976,4,0.8323556052450092,628.5900000000356,611.000000000466,29
厅,11.2898,4,1.0526862484204742,630.1139655166661,589.374999999534,29
历,5.6412,4,0.7513714972358774,588.3234482767092,571.775000004098,29
厉,0.089,5,-1.0506099933550872,602.3325862071524,571.880000003148,29
压,35.1001,6,1.5453083537702779,584.983965516958,562.360000003595,29
厌,2.0163,6,0.30455515012044176,590.3984482758243,582.539999999339,29
厕,0.6004,8,-0.22155931642876717,678.8099999997344,612.929999995744,27
厘,18.6286,9,1.2701802174769647,644.3875862067658,618.060000000754,29
厚,42.9874,9,1.6333411785480414,593.9177777775482,591.049999995157,27
原,87.4426,10,1.9417230623550223,596.8131034490563,557.975000000559,29
厢,1.0823,11,0.034347658446848214,722.1843103449942,647.899999996298,29
厥,0.0445,12,-1.3516399890190685,832.1690740736386,712.275000001653,27
厦,0.1483,12,-0.828858848971618,743.7985185180474,715.500000001863,27
厨,4.3588,12,0.6393669422250537,609.4801724143646,583.474999999511,29
去,3595.5967,5,3.5557709731648934,546.480535714727,544.129999999888,28
县,9.3032,7,0.968632357511082,675.2413793105676,556.990000004647,29
叁,0.5782,8,-0.2379219126653609,846.3240740735253,786.290000000037,27
参,3.662,8,0.5637183399656777,590.73326923086,571.49500000017,26
又,2119.4589,2,3.3262249992593844,548.0476785716756,544.0199999976905,28
叉,1.8606,3,0.26965301662097,608.8310714286761,588.5375000012571,28
及,151.8087,4,2.181296661241434,533.1965517238974,531.414999997476,29
友,14.4996,4,1.1613560215322911,577.8598275858607,558.119999999879,29
双,350.8673,4,2.5451428948859465,618.7496296298535,581.925000000279,27
反,39.3847,4,1.5953275417225428,539.1550000001213,529.76999999737,29
发,430.8747,5,2.6343509940350582,613.8072413791856,592.100000001723,29
叔,1.6679,8,0.22217000868176523,646.2625000001095,624.732500000449,28
取,35.9674,8,1.5559090448114399,622.2823214288275,592.7799999988636,28
受,239.5775,8,2.379446028722778,604.1256896552973,588.254999998957,29
变,286.7754,8,2.4575418941977474,626.0185714289448,593.0675000008196,28
叙,2.6242,9,0.41899693115574826,650.9155172415836,641.19000000041,29
叛,0.3632,9,-0.43985416015095247,728.3177777778816,667.720000001253,27
叠,7.3907,13,0.8686855739482919,674.8049999996407,630.91999999946,29
口,154.8999,3,2.1900511373882425,556.4096296297718,545.130000000354,27
古,66.679,5,1.823989077992523,607.6585714283108,593.06000000122,28
句,336.768,5,2.527330817733571,633.5271428568242,602.8174999992191,28
另,213.3136,5,2.329018545166568,554.5140740736238,545.294999996317,27
叨,0.8154,5,-0.08862929288386205,665.8088461539783,639.9424999982585,26
叩,0.1334,5,-0.8748441704194698,834.9157999998516,747.645000003278,25
只,1958.6212,5,3.291950450973286,591.4423214277547,545.1925000000044,28
叫,707.8799,5,2.849959580865341,650.0214814814927,588.900000000372,27
召,2.7798,5,0.4440135505867988,582.4808620693652,571.000000003725,29
叭,0.4967,5,-0.30390584000477666,839.5445652175923,779.5,23
叮,2.7428,5,0.4381941407933372,708.8551785720493,656.7300000006801,28
可,1212.5945,5,3.0837155940613528,565.5855172416958,554.500000000233,29
台,170.2595,5,2.231111353668359,585.1315517244599,563.750000000931,29
